reason,name,deliveryCount
batter_not_in_player_json_output_list,S Tharanga,39
batter_not_in_player_json_output_list,Sargam Patel,39
batter_not_in_player_json_output_list,B Mosoaboli,39
batter_not_in_player_json_output_list,MPA Miranda,39
batter_not_in_player_json_output_list,RJMGM Rupasinghe,39
bowler_not_in_metadata_or_player_json,Mohammad Asif,38
batter_not_in_player_json_output_list,Maham Tariq,38
batter_not_in_player_json_output_list,S Nisansala,38
batter_not_in_player_json_output_list,Muhammad Jawadullah,38
batter_not_in_player_json_output_list,TR Sadhu,38
batter_not_in_player_json_output_list,MMA Jonkman,38
batter_not_in_player_json_output_list,RJ van Vuuren,38
batter_not_in_player_json_output_list,JH Desai,38
batter_not_in_player_json_output_list,Tariq Aziz,38
batter_not_in_player_json_output_list,MFD Douma,38
batter_not_in_player_json_output_list,SDJJ Dima,38
batter_not_in_player_json_output_list,Sangita Rai,38
batter_not_in_player_json_output_list,A Paul,38
batter_not_in_player_json_output_list,S Ravoka,38
batter_not_in_player_json_output_list,S Kimura,38
batter_not_in_player_json_output_list,E Duffy,38
batter_not_in_player_json_output_list,Luo Shilin,38
batter_not_in_player_json_output_list,Sharveen Surendran,38
batter_not_in_player_json_output_list,AEMP Durayalage,38
batter_not_in_player_json_output_list,M Mokoatsela,38
batter_not_in_player_json_output_list,N Patron Fuentes,38
batter_not_in_player_json_output_list,Akbar Khan,38
batter_not_in_player_json_output_list,Milad Momend,38
batter_not_in_player_json_output_list,Anthony Roe,38
batter_not_in_player_json_output_list,S Sajana,38
batter_not_in_player_json_output_list,JAM Henri,38
batter_not_in_player_json_output_list,Sinan Khan,38
batter_not_in_player_json_output_list,Samader Shadab,38
batter_not_in_player_json_output_list,T Martic,38
batter_not_in_player_json_output_list,R Smith,38
batter_not_in_player_json_output_list,Khalid Niazi,38
batter_not_in_player_json_output_list,A Griffin,38
batter_not_in_player_json_output_list,J Shields,38
batter_not_in_player_json_output_list,Nurin Imanina,38
batter_not_in_player_json_output_list,Muzaffar Shiralkar,38
bowler_not_in_metadata_or_player_json,Mohammad Shahzad,38
batter_not_in_player_json_output_list,O Chare,37
batter_not_in_player_json_output_list,GH O'Brien,37
batter_not_in_player_json_output_list,EHSN Silva,37
batter_not_in_player_json_output_list,EB Ringera,37
batter_not_in_player_json_output_list,R Samson,37
batter_not_in_player_json_output_list,Tejwinder Singh,37
batter_not_in_player_json_output_list,PL Bruno,37
batter_not_in_player_json_output_list,AA Gajic,37
batter_not_in_player_json_output_list,Elias Hasan,37
batter_not_in_player_json_output_list,JC Martin,37
batter_not_in_player_json_output_list,A Gorawara,37
batter_not_in_player_json_output_list,E Gouge,37
batter_not_in_player_json_output_list,Murat Yilmaz,37
batter_not_in_player_json_output_list,C Cirlig,37
batter_not_in_player_json_output_list,Leitu Leong,37
batter_not_in_player_json_output_list,NK Ariani,37
batter_not_in_player_json_output_list,P Nedeljkovic,37
batter_not_in_player_json_output_list,Simon Shalders,37
bowler_not_in_metadata_or_player_json,F Mutua,37
batter_not_in_player_json_output_list,M Enkhzul,37
batter_not_in_player_json_output_list,H Upadhyay,37
batter_not_in_player_json_output_list,T Araliya,37
batter_not_in_player_json_output_list,Prachi Kumari,37
batter_not_in_player_json_output_list,Shivani Sati,37
batter_not_in_player_json_output_list,Sylvia Usabyimana,37
batter_not_in_player_json_output_list,S Jele,37
batter_not_in_player_json_output_list,N Ihmeling,37
batter_not_in_player_json_output_list,Sejal Vinod,37
batter_not_in_player_json_output_list,Salman Patel,37
batter_not_in_player_json_output_list,L Polaki,37
batter_not_in_player_json_output_list,E Malama,37
batter_not_in_player_json_output_list,LA Goncalves,37
batter_not_in_player_json_output_list,F Qian,37
batter_not_in_player_json_output_list,KE Pike,36
batter_not_in_player_json_output_list,MP Bicknell,36
batter_not_in_player_json_output_list,BA Williams,36
batter_not_in_player_json_output_list,KC Thompson,36
batter_not_in_player_json_output_list,DM Braat,36
batter_not_in_player_json_output_list,AF Buurman,36
batter_not_in_player_json_output_list,JL Hunter,36
batter_not_in_player_json_output_list,I Wardlaw,36
batter_not_in_player_json_output_list,JH Kiani,36
batter_not_in_player_json_output_list,L Tastuki,36
batter_not_in_player_json_output_list,W Ofamoli,36
batter_not_in_player_json_output_list,Pratik Agnihotri,36
batter_not_in_player_json_output_list,Kang Choi,36
batter_not_in_player_json_output_list,B Freeman,36
batter_not_in_player_json_output_list,Mustapha Yusuf,36
batter_not_in_player_json_output_list,AAM Eliane,36
batter_not_in_player_json_output_list,MMR Obili,36
batter_not_in_player_json_output_list,Sarfaraj Patel,36
batter_not_in_player_json_output_list,Vimal Kumar,36
batter_not_in_player_json_output_list,N Davidovic,36
batter_not_in_player_json_output_list,Ngawang Thinley,36
batter_not_in_player_json_output_list,S Delai,36
batter_not_in_player_json_output_list,Heal Theara,36
batter_not_in_player_json_output_list,Elizabeth Annor,36
batter_not_in_player_json_output_list,LJ Myott,36
batter_not_in_player_json_output_list,Aung Ko Ko,36
batter_not_in_player_json_output_list,H Pieterse,36
batter_not_in_player_json_output_list,Muhammad Babar,36
batter_not_in_player_json_output_list,FFJ Heo,36
batter_not_in_player_json_output_list,A Harris,36
batter_not_in_player_json_output_list,Ashish Gupta,36
batter_not_in_player_json_output_list,S Hunter,36
batter_not_in_player_json_output_list,Saghir Khan,36
batter_not_in_player_json_output_list,Arif Hosen,36
bowler_not_in_metadata_or_player_json,Ansh Patel,36
batter_not_in_player_json_output_list,L Perera,36
batter_not_in_player_json_output_list,Abdul Jalil,36
batter_not_in_player_json_output_list,SB Odedra,35
batter_not_in_player_json_output_list,Ghulam Fatima,35
batter_not_in_player_json_output_list,MC Patel,35
batter_not_in_player_json_output_list,PWDM Badalge,35
batter_not_in_player_json_output_list,RL Bhudia,35
batter_not_in_player_json_output_list,NG Jones,35
batter_not_in_player_json_output_list,U Iftikhar,35
batter_not_in_player_json_output_list,Su Jin Kim,35
batter_not_in_player_json_output_list,A Manousis,35
batter_not_in_player_json_output_list,AAA Patel,35
batter_not_in_player_json_output_list,JJ Wright,35
batter_not_in_player_json_output_list,A Scantlebury,35
batter_not_in_player_json_output_list,IK Darmawan,35
batter_not_in_player_json_output_list,A Wright,35
batter_not_in_player_json_output_list,D Marks,35
batter_not_in_player_json_output_list,A Mongar,35
batter_not_in_player_json_output_list,S Khatri,35
batter_not_in_player_json_output_list,TM Faimalo,35
batter_not_in_player_json_output_list,A Andriani,35
batter_not_in_player_json_output_list,SA Akenji,35
batter_not_in_player_json_output_list,S Kucuksucu,35
batter_not_in_player_json_output_list,A Ilaoa,35
batter_not_in_player_json_output_list,CJ Dias,35
batter_not_in_player_json_output_list,A Alexander,35
batter_not_in_player_json_output_list,Numan Yousuf,35
batter_not_in_player_json_output_list,Dewald Pretorius,34
batter_not_in_player_json_output_list,T Muzarabani,34
batter_not_in_player_json_output_list,A Valthapa,34
batter_not_in_player_json_output_list,AM Guruge,34
batter_not_in_player_json_output_list,WJ Malinda,34
batter_not_in_player_json_output_list,Sajaa Fathimath,34
batter_not_in_player_json_output_list,C Zavoiu,34
batter_not_in_player_json_output_list,Ali Waqar,34
batter_not_in_player_json_output_list,Hassan Mehmood,34
batter_not_in_player_json_output_list,P Dlamini,34
batter_not_in_player_json_output_list,SO Olayinka,34
batter_not_in_player_json_output_list,MS Graham,34
batter_not_in_player_json_output_list,Sachin Kumar,34
batter_not_in_player_json_output_list,M Ahono,34
batter_not_in_player_json_output_list,Sok Srey Maov,34
batter_not_in_player_json_output_list,H Chamto,34
batter_not_in_player_json_output_list,S Thapa,34
batter_not_in_player_json_output_list,Hassan Khan Mohammad,34
batter_not_in_player_json_output_list,P Yevugah,34
batter_not_in_player_json_output_list,YS Blagg,34
batter_not_in_player_json_output_list,B Mejaro,34
batter_not_in_player_json_output_list,AM Rajpurohit,34
batter_not_in_player_json_output_list,S Gulecha,34
batter_not_in_player_json_output_list,I Edwards,34
batter_not_in_player_json_output_list,Natalie Clarke,34
batter_not_in_player_json_output_list,Numan Ahmadzai,34
batter_not_in_player_json_output_list,L Wesley,34
batter_not_in_player_json_output_list,Sunjidmaa Phillips,34
batter_not_in_player_json_output_list,TR Birt,34
batter_not_in_player_json_output_list,RM Hira,34
bowler_not_in_metadata_or_player_json,Imran Khan (1),34
batter_not_in_player_json_output_list,CE Taylor,33
batter_not_in_player_json_output_list,DS Kulkarni,33
batter_not_in_player_json_output_list,EJB Miles,33
batter_not_in_player_json_output_list,AA Shafique,33
batter_not_in_player_json_output_list,Surya Tamang,33
batter_not_in_player_json_output_list,Kelly Ndiraya,33
batter_not_in_player_json_output_list,J Sharma,33
batter_not_in_player_json_output_list,PY Lavine,33
batter_not_in_player_json_output_list,Ahsan Malik,33
batter_not_in_player_json_output_list,HF Gurney,33
batter_not_in_player_json_output_list,JE Titmuss,33
batter_not_in_player_json_output_list,M Vua,33
batter_not_in_player_json_output_list,J Jojo,33
batter_not_in_player_json_output_list,A Krishna,33
batter_not_in_player_json_output_list,Haliam Kwon,33
batter_not_in_player_json_output_list,Hyejin Park,33
batter_not_in_player_json_output_list,Mian Mehmood,33
batter_not_in_player_json_output_list,Aftab Kayani,33
batter_not_in_player_json_output_list,M Cargouet,33
batter_not_in_player_json_output_list,S Mabuza,33
batter_not_in_player_json_output_list,N Magagula,33
batter_not_in_player_json_output_list,S Mannan,33
batter_not_in_player_json_output_list,M Cohen,33
batter_not_in_player_json_output_list,SG Diaby,33
batter_not_in_player_json_output_list,ML Bojang,33
batter_not_in_player_json_output_list,P Arrighi,33
batter_not_in_player_json_output_list,R Athapaththu,33
batter_not_in_player_json_output_list,Bukhar Illikkal,33
batter_not_in_player_json_output_list,Xiuli Jin,33
batter_not_in_player_json_output_list,DA Sasrikayoni,33
batter_not_in_player_json_output_list,GL Adams,33
batter_not_in_player_json_output_list,M Landsman,33
batter_not_in_player_json_output_list,Serdar Burak Emir,33
batter_not_in_player_json_output_list,Raghvi Bist,33
batter_not_in_player_json_output_list,Abdul Samad,33
batter_not_in_player_json_output_list,C Perry,33
batter_not_in_player_json_output_list,Kamal Soukhiya,33
batter_not_in_player_json_output_list,Hasan Yanar,33
batter_not_in_player_json_output_list,J Dowling,33
batter_not_in_player_json_output_list,LN Saishiv,33
batter_not_in_player_json_output_list,Md Shuayeb,33
batter_not_in_player_json_output_list,Rahimgul Naseri,33
batter_not_in_player_json_output_list,JD Bhatt,33
batter_not_in_player_json_output_list,Jai Tiwari,33
batter_not_in_player_json_output_list,Du Jianhao,33
batter_not_in_player_json_output_list,MKDI Amerasinghe,32
batter_not_in_player_json_output_list,U Bhagwan,32
batter_not_in_player_json_output_list,Zahid Hussain,32
batter_not_in_player_json_output_list,AC Dawson,32
batter_not_in_player_json_output_list,AK Kitchen,32
batter_not_in_player_json_output_list,Noor Hayati Zakaria,32
batter_not_in_player_json_output_list,L Jie,32
batter_not_in_player_json_output_list,Karweng NG,32
batter_not_in_player_json_output_list,R Pillai,32
batter_not_in_player_json_output_list,A van Schoor,32
batter_not_in_player_json_output_list,M Vuruna,32
batter_not_in_player_json_output_list,Arsalan Ahmed,32
batter_not_in_player_json_output_list,B Ivanov,32
batter_not_in_player_json_output_list,LM Massawe,32
batter_not_in_player_json_output_list,P Malemikia,32
batter_not_in_player_json_output_list,M Fru,32
batter_not_in_player_json_output_list,Yusuf Bhoola,32
batter_not_in_player_json_output_list,H Eulenkamp,32
batter_not_in_player_json_output_list,A Bhadauria,32
bowler_not_in_metadata_or_player_json,J Sumerauer,32
batter_not_in_player_json_output_list,VM Vaghela,32
batter_not_in_player_json_output_list,P Campbell,32
batter_not_in_player_json_output_list,YM Nkanya,32
batter_not_in_player_json_output_list,N Asuramanage,32
batter_not_in_player_json_output_list,PKM Mahawattage,32
batter_not_in_player_json_output_list,P Bosnjak,32
batter_not_in_player_json_output_list,Nur Aishah,32
batter_not_in_player_json_output_list,E Kusuda-Nairn,32
batter_not_in_player_json_output_list,Tshering Choden,32
batter_not_in_player_json_output_list,R Turay,32
batter_not_in_player_json_output_list,SY Win,32
batter_not_in_player_json_output_list,W Perchard,32
batter_not_in_player_json_output_list,Danyal Akbar,32
batter_not_in_player_json_output_list,Zabiullah Zahid,32
batter_not_in_player_json_output_list,P Deol,32
batter_not_in_player_json_output_list,P Kotoisuva,32
batter_not_in_player_json_output_list,Kau Qalo,32
batter_not_in_player_json_output_list,RT Rubbi,32
bowler_not_in_metadata_or_player_json,S Yeshi,32
batter_not_in_player_json_output_list,AS Alvarez,32
batter_not_in_player_json_output_list,N Laguea,32
batter_not_in_player_json_output_list,Sheraz Sirwari,32
batter_not_in_player_json_output_list,M Holmes,32
batter_not_in_player_json_output_list,Kabir Berlia,32
batter_not_in_player_json_output_list,Naveena Shetty,32
batter_not_in_player_json_output_list,Abdullah Mohd Yousaf,32
batter_not_in_player_json_output_list,Ankush Singh,32
batter_not_in_player_json_output_list,Adeshlie Alias,32
batter_not_in_player_json_output_list,CK Tshuma,31
batter_not_in_player_json_output_list,N Al Khadeer,31
batter_not_in_player_json_output_list,Manjural Islam,31
batter_not_in_player_json_output_list,GC Viljoen,31
batter_not_in_player_json_output_list,S Snater,31
batter_not_in_player_json_output_list,Priya Mishra,31
batter_not_in_player_json_output_list,V Shetty,31
batter_not_in_player_json_output_list,Jamaluddin Ahmed,31
batter_not_in_player_json_output_list,RH Scholte,31
batter_not_in_player_json_output_list,Ankur Sharma,31
batter_not_in_player_json_output_list,R Khasana,31
batter_not_in_player_json_output_list,Nazakat Ali,31
batter_not_in_player_json_output_list,TS Braat,31
batter_not_in_player_json_output_list,Arslan Ahmed,31
bowler_missing_pace_spin_type,Sidhant Singh,31
batter_not_in_player_json_output_list,I Alumo,31
batter_not_in_player_json_output_list,Amir Sharif,31
batter_not_in_player_json_output_list,HL Harji,31
batter_not_in_player_json_output_list,SP Guzman,31
batter_not_in_player_json_output_list,P Jain,31
